ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	NOTE
18188	Ñandeva	BAD_OR_EVIL	ndaporaŋirɨ	ndaporaŋirɨ	n/d a + p o r a ŋ + i r ɨ	- - - n/d a + p o r a ŋ + i r ɨ	4555	2988 1413 2989	NEGATION BEAUTIFUL NEGATION	maumalruim6	'not evil'
18656	Kokama	BAD_OR_EVIL	aitʃe	aitʃe	ai tʃ e	- - - - ai tʃ - e -	138	914	BAD	maumalruim	
18912	Karitiana	BAD_OR_EVIL	saraíto / saraʔi	saraíto	s a r aí t o	s a r aí t o	697	53	BAD		
19112	Karitiana	BAD_OR_EVIL	saraíto / saraʔi	saraʔi	s a r a ʔ i	s a r a ʔ i	697	53	BAD		
19483	Ache	BAD_OR_EVIL	butʃã / prandʒa	prandʒa	p r a n + dʒ a	p r a n - + dʒ a	4555	2988 283	BEAUTIFUL NEGATION		
20233	Purubora	BAD_OR_EVIL	eperetete / pere / wejop	pere	p e r e	- - - p e r e - - - -	141	913	BAD		
23300	Mekens	BAD_OR_EVIL	tsaɾa	tsaɾa	ts a ɾ a	ts a ɾ a - -	697	53	BAD		
23320	Purubora	BAD_OR_EVIL	eperetete / pere / wejop	wejop	w e j o p	- w e j o p	136	909	BAD		
23436	Teko	BAD_OR_EVIL	aip / pojɨhɨ	pojɨhɨ	p o j ɨ h ɨ	- p o - j ɨ h ɨ	2026	8339	BAD		
23748	Açuã Tupi	BAD_OR_EVIL	tarə̃nə̃hu	tarə̃nə̃hu	t a r ə̃ n ə̃ h u	t a r ə̃ n ə̃ h u	4571	3002	BAD		
24073	Xeta	BAD_OR_EVIL	irahi	irahi	a h i	- a h ɨ - - - - -	136	909	BAD		
24208	LGA XVIII	BAD_OR_EVIL	meoãm	meoãm	m eo ã m	m eo ã m	144	917	BAD		
19	Karo	BAMBOO	pajan	pajan	p a j a n	p a j a n	153	968	BAMBOO	taquarabambu	
827	Makurap	BAMBOO	ɨkap	ɨkap	ɨ k a p	- - - ɨ k a - - p -	147	965	BAMBOO	taquarabambu	
1495	Tupari	BAMBOO	kɨte	kɨte	k ɨ t e	k ɨ t e -	148	972	BAMBOO	taquarabambu	
1888	Akuntsu	BAMBOO	mãpikaba	mãpikaba	m ã p i + k a b a	m ã - p i - - + k a b a	149	964 447	ARROW BAMBOO	taquarabambu	
2730	Gavião	BAMBOO	koláp	koláp	k o l á p	- - - - k o l á p -	147	965	BAMBOO	taquarabambu	
3132	Monde	BAMBOO	mãkũl	mãkũl	m ã k ũ l	m ã - - k ũ l - - -	147	965	BAMBOO	taquarabambu	
3907	Surui-Paiter	BAMBOO	jab / mákkôor	jab	j a b	j a b	155	970	BAMBOO	taquarabambu	
4241	Karitiana	BAMBOO	mokore	mokore	m o k o r e	m o - - k o r e - -	147	965	BAMBOO	taquarabambu	
4509	Arikem	BAMBOO	mumpada	mumpada	m u m p a d a	m u m p a d a	149	964	BAMBOO	taquarabambu	
5373	Mundurukú	BAMBOO	upʔipʔpa / kiouk uk / kiosug uk	upʔipʔpa	u p ʔ i p ʔ p a	u p ʔ i p ʔ p a	154	969	BAMBOO	taquarabambu	
5374	Mundurukú	BAMBOO	upʔipʔpa / kiouk uk / kiosug uk	kiouk uk	k io u k + u k	k io - u k + u k	148	972 973	BAMBOO CLASSIFIER.HOLLOW	taquarabambu	
5375	Mundurukú	BAMBOO	upʔipʔpa / kiouk uk / kiosug uk	kiosug uk	k io s u g + u k	k io s u g + u k	148	972 973	BAMBOO CLASSIFIER.HOLLOW	taquarabambu	
6055	Mawe	BAMBOO	akʷara	akʷara	a kʷ a r a	- - - a kʷ a r a - -	147	965	BAMBOO	taquarabambu1	
6422	Aweti	BAMBOO	wiriri	wiriri	w i r i r i	w i r i r i	151	966	BAMBOO	taquarabambu	
6723	Parakana	BAMBOO	taakʷar	taakʷar	t aː kʷ a r	- - t aː kʷ a r - - -	147	965	BAMBOO	taquarabambu1	
7309	Surui_Aikewara	BAMBOO	takʷara	takʷara	t a kʷ a r a	- - t a kʷ a r a - -	147	965	BAMBOO	taquarabambu1	
7644	Tapirape	BAMBOO	ʃetɨwak	ʃetɨwak	ʃ e t ɨ w a k	ʃ e t ɨ w a k	156	971	BAMBOO	taquarabambu	
7917	Tembe	BAMBOO	takʷar	takʷar	t a kʷ a r	- - t a kʷ a r - - -	147	965	BAMBOO	taquarabambu1	
8247	Guajajara	BAMBOO	takʷar	takʷar	t a kʷ a r	- - t a kʷ a r - - -	147	965	BAMBOO	taquarabambu1	
8581	Apiaka	BAMBOO	takʷar	takʷar	t a kʷ a r	- - t a kʷ a r - - -	147	965	BAMBOO	taquarabambu1	
10308	Kayabi	BAMBOO	akʷar	akʷar	a kʷ a r	- - - a kʷ a r - - -	147	965	BAMBOO	taquarabambu1	
10549	Arawete	BAMBOO	taʔakũ	taʔakũ	t a ʔ a k ũ	- - t a ʔ a k ũ -	147	965	BAMBOO	taquarabambu1	
10912	Guaja	BAMBOO	takʷara	takʷara	t a kʷ a r a	- - t a kʷ a r a - -	147	965	BAMBOO	taquarabambu1	
11264	Teko	BAMBOO	kʷaman	kʷaman	kʷ a m a n	kʷ a m a n	152	967	BAMBOO	taquarabambu1	
11635	Wayampi	BAMBOO	takʷari	takʷari	t a kʷ a r i	- - t a kʷ a r - - i	147	965	BAMBOO	taquarabambu1	
12280	Kaapor	BAMBOO	takʷar	takʷar	t a kʷ a r	- - t a kʷ a r - - -	147	965	BAMBOO	taquarabambu1	
12866	Kamajura	BAMBOO	taʔakʷat	taʔakʷat	t a ʔ a kʷ a t	t a ʔ a kʷ a t - - -	147	965	BAMBOO	taquarabambu1	
13140	Asurini_Xingu	BAMBOO	tawkar	tawkar	t a w k a r	- - t a w k a r - - -	147	965	BAMBOO	taquarabambu1	
13403	Ava_Canoeiro	BAMBOO	takʷar	takʷar	t a kʷ a r	- - t a kʷ a r - - -	147	965	BAMBOO	taquarabambu1	
13633	Tupinamba	BAMBOO	takʷaɾ	takʷaɾ	t a kʷ a ɾ	- - t a kʷ a ɾ - - -	147	965	BAMBOO	taquarabambu1	
14032	Nheengatu	BAMBOO	takʷara	takʷara	t a kʷ a r a	- - t a kʷ a r a - -	147	965	BAMBOO	taquarabambu1	
14372	Tupí Austral	BAMBOO	takʷara	takʷara	t a kʷ a r a	- - t a kʷ a r a - -	147	965	BAMBOO	taquarabambu	
14889	Guarayo	BAMBOO	takʷar	takʷar	t a kʷ a r	- - t a kʷ a r - - -	147	965	BAMBOO	taquarabambu1	
15197	Siriono	BAMBOO	takʷa	takʷa	t a kʷ a	- - t a kʷ a - - - -	147	965	BAMBOO	taquarabambu1	
15518	Warazu	BAMBOO	takʷara	takʷara	t a kʷ a r a	- - t a kʷ a r a - -	147	965	BAMBOO	taquarabambu1	
15769	Chiriguano	BAMBOO	takʷarãsɨ	takʷarãsɨ	t a kʷ a r ã s ɨ	- - t a kʷ a r ã s ɨ	147	965	BAMBOO	taquarabambu1	
16150	Mbya	BAMBOO	takʷaowɨ	takʷaowɨ	t a kʷ ao w ɨ	- - t a kʷ ao w - - ɨ	147	965	BAMBOO	taquarabambu1	
16508	Guarani	BAMBOO	takʷara	takʷara	t a kʷ a r a	- - t a kʷ a r a - -	147	965	BAMBOO	taquarabambu1	
16841	Old_Guarani	BAMBOO	takʷara	takʷara	t a kʷ a r a	- - t a kʷ a r a - -	147	965	BAMBOO	taquarabambu1	
17178	Ache	BAMBOO	takʷa	takʷa	t a kʷ a	- - t a kʷ a - - - -	147	965	BAMBOO	taquarabambu1	
17409	Xeta	BAMBOO	takʷa	takʷa	t a kʷ a	- - t a kʷ a - - - -	147	965	BAMBOO	taquarabambu1	
17638	Kaiowa	BAMBOO	takʷára	takʷára	t a kʷ á r a	- - t a kʷ á r a - -	147	965	BAMBOO	taquarabambu1	
17859	Tapiete	BAMBOO	tankʷãrã	tankʷãrã	t a n kʷ ã r ã	t a n - kʷ ã r ã - -	147	965	BAMBOO	taquarabambu1	
18657	Kokama	BAMBOO	takara	takara	t a k a r a	- - t a k a r a - -	147	965	BAMBOO	taquarabambu1	
19333	Asurini_Tocantins	BAMBOO	takʷar	takʷar	t a kʷ a r	- - t a kʷ a r - - -	147	965	BAMBOO		
20323	Kampe	BAMBOO	mãpi kaba	mãpi kaba	m ã p i + k a b a	m ã - p i - - + k a b a	149	964 447	ARROW BAMBOO		
20731	Juruna	BAMBOO	kɨ̀rí	kɨ̀rí	k ɨ̀ r í	k ɨ̀ r í	2870	634	BAMBOO		
22265	Mekens	BAMBOO	mampi	mampi	m a m p i	m a m p i - -	149	964	ARROW		
22392	Parintintin	BAMBOO	takʷara	takʷara	t a kʷ a r a	- - t a kʷ a r a - -	147	965	BAMBOO		
23629	Açuã Tupi	BAMBOO	itakwad	itakwad	i t a kʷ a d	- i t a kʷ a d - - -	147	965	BAMBOO		
23673	Surui-Paiter	BAMBOO	jab / mákkôor	mákkôor	m á k k ôː r	m á k - k ôː r - - -	147	965	BAMBOO		
24942	Zoe	BAMBOO	piriji	piriji	p i r i j i	p i r i j i	5082	3644	BAMBOO		'taboca'
20	Karo	BANANA	iwa	iwa	i w a	- i w a - -	160	1015	BANANA	banana8	
382	Purubora	BANANA	hɨwa	hɨwa	h ɨ w a	h ɨ w a - -	160	1015	BANANA	banana8	
629	Ntogapid-Itogapuk	BANANA	iwá (ga)	iwá	i w á	- i w á - -	160	1015	BANANA	banana	
719	Ramarama	BANANA	iwá	iwá	i w á	- i w á - -	160	1015	BANANA	banana	
828	Makurap	BANANA	pakoʔ	pakoʔ	p a k o ʔ	p a - - k o - - - - ʔ -	157	1012	BANANA	banana1	
1175	Wayoro	BANANA	epiip	epiip	e p iː p	- e p iː p - -	3470	1622	BANANA	banana9	
1496	Tupari	BANANA	epip / apara	epip	e p i p	- e p i p - -	3470	1622	BANANA	banana9	
1889	Akuntsu	BANANA	apaɾa	apaɾa	a p a ɾ a	- a p a ɾ a - - -	158	1011	BANANA	banana0	
2265	Mekens	BANANA	apaɾa	apaɾa	a p a ɾ a	- a p a ɾ a - - -	158	1011	BANANA	banana0	
2567	Cinta-Larga	BANANA	mbakubaa	mbakubaa	m/b a k u b + aː	m/b a - - k u b - - - - - + - aː	157	1012 1109	BANANA FRUIT.LIKE	banana1	
2731	Gavião	BANANA	bákóβʔà	bákóβʔà	b á k ó β + ʔ à	b á - - k ó β - - - - - + ʔ à	157	1012 1109	BANANA FRUIT.LIKE	banana1	
3133	Monde	BANANA	bakupia	bakupia	b a k u p i + a	b a - - k u p i - - - - + - a	157	1012 1109	BANANA FRUIT.LIKE	banana1	
3401	Arua	BANANA	bakopʔa	bakopʔa	b a k o p + ʔ a	b a - - k o p - - - - - + ʔ a	157	1012 1109	BANANA  FRUIT.LIKE	banana1	
3612	Matanau	BANANA	muková	muková	m u k o v + á	- - m u k o v - - - - - + - á	157	1012 1109	BANANA FRUIT.LIKE	banana1	
3724	Zoro	BANANA	bakuwá	bakuwá	b a k u w + á	b a - - k u w - - - - - + - á	157	1012 1109	BANANA FRUIT.LIKE	banana1	
3908	Surui-Paiter	BANANA	mókóβaà	mókóβaà	m ó k ó β + aà	- - m ó k ó β - - - - - + - aà	157	1012 1109	BANANA FRUIT.LIKE	banana1	
4242	Karitiana	BANANA	asɨrɨtɨ	asɨrɨtɨ	a s ɨ r ɨ t ɨ	a s ɨ r ɨ t ɨ	3476	1623	BANANA	banana	
4510	Arikem	BANANA	pakoʔ	pakoʔ	p a k o ʔ	p a - - k o - - - - ʔ -	157	1012	BANANA	banana1	
4706	Xipaya	BANANA	pakuã	pakuã	p a k uã	p a - - k - u ã - - - - - -	157	1012	BANANA	banana1	
5038	Juruna	BANANA	pàkùa	pàkùa	p à k ù a	p à - - k - ù a - - - -	157	1012	BANANA	banana1	
5376	Mundurukú	BANANA	ákoba̰	ákoba̰	á k o + b a̰	á k o + b a̰	157	1012 186	BANANA CLASSIFIER.ARM	banana1	
5753	Kuruaya	BANANA	pawã	pawã	p a w ã	p a - - - - w ã - - - -	157	1012	BANANA	banana	
6056	Mawe	BANANA	pakua	pakua	p a k ua	p a - - k - u a - - - -	157	1012	BANANA	banana1	
6423	Aweti	BANANA	pananã	pananã	p a n a n ã	- - p a n a n ã -	158	1011	BANANA	banana3	
6724	Parakana	BANANA	tʃata	tʃata	tʃ a t a	- tʃ a - - t a	159	1014	BANANA	banana2	
7073	Asurini_Tocantins	BANANA	sata	sata	s a t a	- s a - - t a	159	1014	BANANA	banana2	
7310	Surui_Aikewara	BANANA	pahakʷa	pahakʷa	p a h a kʷ a	p a h a kʷ a - - - - - -	157	1012	BANANA	banana	
7645	Tapirape	BANANA	paãkoʔã / tãtã	paãkoʔã	p aã k o ʔ ã	p aã - - k o - - - - ʔ ã	157	1012	BANANA	banana1	
7918	Tembe	BANANA	pako	pako	p a k o	p a - - k o - - - - - -	157	1012	BANANA	banana1	
8248	Guajajara	BANANA	pako	pako	p a k o	p a - - k o - - - - - -	157	1012	BANANA	banana1	
8582	Apiaka	BANANA	pakuw	pakuw	p a k u w	p a - - k u w - - - - -	157	1012	BANANA	banana1	
8832	Parintintin	BANANA	pakowete	pakowete	p a k o w e t e	p a - - k o w e t e - -	157	1012	BANANA	banana1	
9195	Amondawa	BANANA	pakowete	pakowete	p a k o w + e t e	p a k o w + e t e	157	1012 413	BANANA INTENSIFIER	banana1	
9498	Tenharim	BANANA	pakowete	pakowete	p a k o w + e t e	p a k o w + e t e	157	1012 413	BANANA INTENSIFIER	banana1	
9813	Jiahoi	BANANA	pakowete	pakowete	p a k o w e t e	p a - - k o w e t e - -	157	1012	BANANA	banana1	
9959	Urueuwauwau	BANANA	pakoβa	pakoβa	p a k o β a	p a - - k o β a - - - -	157	1012	BANANA	banana1	
10206	Wirafed	BANANA	pokobá	pokobá	p o k o b á	p o - - k o b á - - - -	157	1012	BANANA	banana1	
10309	Kayabi	BANANA	panan	panan	p a n a n	- - p a n a n - -	158	1011	BANANA	banana3	
10550	Arawete	BANANA	padʒidʒi	padʒidʒi	p a dʒ i dʒ i	p a dʒ i dʒ i	161	1013	BANANA	banana7	
10832	Anambe Ehrenreich	BANANA	pareri	pareri	p a r e r i	- - p a r e r i -	158	1011	BANANA	banana3	
10913	Guaja	BANANA	pako	pako	p a k o	p a - - k o - - - - - -	157	1012	BANANA	banana1	
11160	Amanaye	BANANA	parirí	parirí	p a r i r í	- - p a r i r í -	158	1011	BANANA	banana7	
11265	Teko	BANANA	pako	pako	p a k o	p a - - k o - - - - - -	157	1012	BANANA	banana1	
11636	Wayampi	BANANA	pako	pako	p a k o	p a - - k o - - - - - -	157	1012	BANANA	banana1	
12029	Zoe	BANANA	pako	pako	p a k o	p a - - k o - - - - - -	157	1012	BANANA	banana1	
12281	Kaapor	BANANA	pako	pako	p a k o	p a - - k o - - - - - -	157	1012	BANANA	banana1	
12585	Anambe	BANANA	pariri	pariri	p a r i r i	- - p a r i r i -	158	1011	BANANA	banana7	
12800	Turiwara	BANANA	pakówa	pakówa	p a k ó w a	p a - - k ó w a - - - -	157	1012	BANANA	banana1	
12867	Kamajura	BANANA	paʔakop	paʔakop	p a ʔ a k o p	p a ʔ a k o p - - - - -	157	1012	BANANA	banana1	
13141	Asurini_Xingu	BANANA	pakarenũʔũ	pakarenũʔũ	p a k a + r e n ũ ʔ ũ	p a k a + r e n ũ ʔ ũ	157	1012 3815	BANANA ?	banana1	
13404	Ava_Canoeiro	BANANA	maeapar	maeapar	m ae + a p a r	m ae + a p a r	158	17725 519	THING CROOK	banana4	
13634	Tupinamba	BANANA	pakoβ	pakoβ	p a k o β	p a - - k o β - - - - -	157	1012	BANANA	banana1	
14033	Nheengatu	BANANA	pakua	pakua	p a k ua	p a - - k - u a - - - -	157	1012	BANANA	banana1	
14373	Tupí Austral	BANANA	pakova	pakova	p a k o v a	p a - - k o v a - - - -	157	1012	BANANA	banana1	
14642	Yuki	BANANA	kia / kiabusoa	kia	k ia	- - - - k ia - - - - - -	5015	3559	BANANA	banana5	
14890	Guarayo	BANANA	apu	apu	a p u	- a p u - - - - -	158	1011	BANANA	banana6	
15198	Siriono	BANANA	kiaá	kiaá	k i áː	- - - - k i - áː - - - -	5015	3559	BANANA	banana5	
15519	Warazu	BANANA	poko	poko	p o k o	p o - - k o - - - - - -	157	1012	BANANA	banana1	
15770	Chiriguano	BANANA	pakova	pakova	p a k o v a	p a - - k o v a - - - -	157	1012	BANANA	banana1	
16033	Jora	BANANA	tʃa / tja	tʃa	tʃ a	- - - - - tʃ a	159	1014	BANANA	banana	
16034	Jora	BANANA	tʃa / tja	tja	t j a	- t j a - - -	159	1014	BANANA	banana	
16151	Mbya	BANANA	pakoβa	pakoβa	p a k o β a	p a - - k o β a - - - -	157	1012	BANANA	banana1	
16509	Guarani	BANANA	pakovaʔa	pakovaʔa	p a k o v a + ʔ a	p a - - k o v a - - - - + ʔ a	157	1012 1112	BANANA _FRUIT	banana1	
16842	Old_Guarani	BANANA	pakoβa	pakoβa	p a k o β a	p a - - k o β a - - - -	157	1012	BANANA	banana1	
17639	Kaiowa	BANANA	pakoβa	pakoβa	p a k o β a	p a - - k o β a - - - -	157	1012	BANANA	banana1	
17860	Tapiete	BANANA	manana	manana	m a n a n a	m a - - n a n a -	158	1011	BANANA	banana3	
18189	Ñandeva	BANANA	pakowa	pakowa	p a k o w a	p a - - k o w a - - - -	157	1012	BANANA	banana1	
18374	Omagua	BANANA	panara	panara	p a n a r a	- - p a n a r a -	158	1011	BANANA	banana3	
18658	Kokama	BANANA	panara	panara	p a n a r a	- - p a n a r a -	158	1011	BANANA	banana3	
20328	Kampe	BANANA	apara	apara	a p a r a	- a p a r a - - -	158	1011	BANANA		
21325	Uruku	BANANA	hiuvá / iúvaga	hiuvá	h iu v á	h iu v á - -	160	1015	BANANA		
21326	Uruku	BANANA	hiuvá / iúvaga	iúvaga	iu v á g a	- iu v á g a	160	1015	BANANA		
21880	Kepkiriwat	BANANA	pakop teá	pakop teá	p a k o p + t e á	p a - - k o p - - - - - + t e á	157	1012 1609	BANANA ?		
22128	Urumi	BANANA	ina	ina	i n a	- i n a - -	160	1015	BANANA		
23580	Açuã Tupi	BANANA	hədadahubaʔɛ	hədadahubaʔɛ	h ə d a d a h u b a ʔ ɛ	h ə d a d a h u b a ʔ ɛ	4685	3132	BANANA		
24509	Karipuna	BANANA	pakowa	pakowa	p a k o w a	p a k o w a	157	1012	BANANA		
24676	Tupari	BANANA	epip / apara	apara	a p a r a	a p a r a	158	1011	BANANA		
24699	Xeta	BANANA	huáwi / ié	huáwi	h u á w i	h u á w i	5010	3553	BANANA		wild banana
24700	Xeta	BANANA	huáui / ié	ié	i é	i é	5011	3555	BANANA		wild banana
24754	LGA XVIII	BANANA	pakova	pakova	p a k o v a	p a k o v a	157	1012	BANANA		
24760	Yuki	BANANA	kia / kiabusoa	kiabusoa	k ia b u s oa	k ia b u s oa	5015	3559	BANANA		
25195	Tapirape	BANANA	paãkoʔã / tãtã	tãtã	t ã t ã	t ã t ã	1299	255	BANANA		
21	Karo	BASKET	aɲãj / maʔpe	aɲãj	a ɲ ã j	- a ɲ ã - - - - j -	3990	2344	BASKET	cestocesta	
383	Purubora	BASKET	majʔa / ʃurá	majʔa	m a j ʔ a	m a j - ʔ - - - - a	3990	2344	BASKET	cestocesta	
384	Purubora	BASKET	majʔa / ʃurá	ʃurá	ʃ u r á	- - - ʃ u r á - - - -	3992	2346	BASKET	cestocesta	
829	Makurap	BASKET	kakeʔ	kakeʔ	k a k e ʔ	k a k e ʔ	166	1086	BASKET	cestocesta	
2568	Cinta-Larga	BASKET	ado	ado	a d o	- a - - d o	169	1088	BASKET	cestocestaa	
2732	Gavião	BASKET	ado	ado	a d o	- a - - d o	169	1088	BASKET	cestocestaa	
3134	Monde	BASKET	tatía	tatía	t a t ía	t a - - t ía	3989	2343	BASKET	cestocestaa	
3909	Surui-Paiter	BASKET	niti	niti	n i t i	n i - - t i	3988	2342	BASKET	cestocesta	
4511	Arikem	BASKET	kakeʔ	kakeʔ	k a k e ʔ	k a k e ʔ	166	1086	BASKET	cestocesta	
4707	Xipaya	BASKET	kaniama	kaniama	k a n ia m a	k a n ia m a	170	1089	BASKET	cestocesta	
5039	Juruna	BASKET	ulu	ulu	u l u	- - - - u l u - - - -	163	1084	BASKET	cestocesta	Cariban loan
5377	Mundurukú	BASKET	tʃó	tʃó	tʃ ó	- - - - tʃ ó	3987	2341	BASKET	cestocesta	
5754	Kuruaya	BASKET	tʃo / biʔd	tʃo	tʃ o	- - - - tʃ o	3987	2341	BASKET	cestocesta	
5755	Kuruaya	BASKET	tʃo / biʔd	biʔd	b i ʔ d	b i ʔ - d	3986	2340	BASKET	cestocesta	
6057	Mawe	BASKET	hɨt	hɨt	h ɨ t	- - h ɨ t	165	1085	BASKET	cestocesta2	
6424	Aweti	BASKET	mãjãku / murupẽ	mãjãku	m ã j ã k u	m ã j ã k - - - - u	162	1082	BASKET	cestocesta1	
6725	Parakana	BASKET	manakũ	manakũ	m a n a k ũ	m a n a k - - - - ũ	162	1082	BASKET	cestocesta1	
7074	Asurini_Tocantins	BASKET	manakoa	manakoa	m a n a k oa	m a n a k - - - - oa	162	1082	BASKET	cestocesta1	
7646	Tapirape	BASKET	ɨro	ɨro	ɨ r o	- - - - ɨ r o - - - -	163	1084	BASKET	cestocesta3	Cariban loan
7919	Tembe	BASKET	panaku	panaku	p a n a k u	p a n a k - - - - u	162	1082	BASKET	cestocesta1	
8249	Guajajara	BASKET	kok	kok	k o k	k o k - -	3991	2345	BASKET	cestocesta4	
8583	Apiaka	BASKET	irupema / panaku	irupema	i r u + p e m a	i r u + p e m a	163	1084 2990	BASKET BRAID	cestocesta	Cariban loan
8584	Apiaka	BASKET	irupema / panaku	panaku	p a n a k u	p a n a k - - - - u	162	1082	BASKET	cestocesta	
8833	Parintintin	BASKET	ɨrua	ɨrua	ɨ r ua	- - - - ɨ r ua - - - -	163	1084	BASKET	cestocesta3	Cariban loan
9196	Amondawa	BASKET	panãkʷera	panãkʷera	p a n ã kʷ e r a	p a n ã kʷ - - e r a	162	1082	BASKET	cestocesta1	
9499	Tenharim	BASKET	pandakugʷera	pandakugʷera	p a n/d a k u gʷ e r a	p a n/d a k u gʷ e r a	162	1082	BASKET	cestocesta1	
9960	Urueuwauwau	BASKET	ɨrua	ɨrua	ɨ r ua	- - - - ɨ r ua - - - -	163	1084	BASKET	cestocesta3	Cariban loan
10310	Kayabi	BASKET	panakũ	panakũ	p a n a k ũ	p a n a k - - - - ũ	162	1082	BASKET	cestocesta1	
10551	Arawete	BASKET	pehi	pehi	p e h i	p e h i -	165	1085	BASKET	cestocesta5	
10833	Anambe Ehrenreich	BASKET	irikura	irikura	i r i k u r a	- i r i k - - u r a	163	1084	BASKET	cestocesta	
10914	Guaja	BASKET	manakũ	manakũ	m a n a k ũ	m a n a k - - - - ũ	162	1082	BASKET	cestocesta1	
11266	Teko	BASKET	kazara	kazara	k a z a r a	k - a z a r a - - - -	3993	2347	BASKET	cestocesta7	
11637	Wayampi	BASKET	panakali	panakali	p a n a k a l i	p a n a k - - a l i	162	1082	BASKET	cestocesta1	
12282	Kaapor	BASKET	peir	peir	p ei r	- - - p ei r - - - - -	165	1085	BASKET	cestocesta5	
12586	Anambe	BASKET	timoapɨ̃	timoapɨ̃	t i m oa p ɨ̃	t i m oa p ɨ̃	167	1083	BASKET	cestocesta0	
12868	Kamajura	BASKET	ɨrɨpem	ɨrɨpem	ɨ r ɨ + p e m	ɨ r ɨ + p e m	163	1084 2990	BASKET BRAID	cestocesta6	Cariban loan
13405	Ava_Canoeiro	BASKET	puru	puru	p u r u	- - - p u r u - - - -	163	1084	BASKET	cestocesta3	Cariban loan
13635	Tupinamba	BASKET	(e)panakũ / uru	panakũ	p a n a k ũ	p a n a k - - - - ũ	162	1082	BASKET	cestocesta1	
14034	Nheengatu	BASKET	jamaʃi	jamaʃi	j a m a ʃ i	j a m a ʃ i	168	1087	BASKET	cestocesta	
14374	Tupí Austral	BASKET	sambura	sambura	s a m/b u r a	- s a m/b u r a - - - -	3995	2349	BASKET	cestocesta	
14643	Yuki	BASKET	xinokjo	xinokjo	χ i n o k j o	χ i n o k - - - j o	162	1082	BASKET	cestocesta	
14891	Guarayo	BASKET	jepoɨru	jepoɨru	j e p oɨ r u	- j e p oɨ r u - - - -	163	1084	BASKET	cestocesta3	Cariban loan
15199	Siriono	BASKET	iru / irakõ	iru	i r u	- - - - i r u - - - -	163	1084	BASKET	cestocesta	Cariban loan
15200	Siriono	BASKET	iru / irakõ /  irairu	irakõ	i r a k õ	- i r a k - - - - õ	162	1082	BASKET	cestocesta	
15520	Warazu	BASKET	minəku	minəku	m i n ə k u	m i n ə k - - - - u	162	1082	BASKET	cestocesta1	
15771	Chiriguano	BASKET	mbaerɨru	mbaerɨru	m/b ae r ɨ r u	- - - m/b ae r ɨ r u - -	163	1084	BASKET	cestocesta3	Cariban loan
16152	Mbya	BASKET	ajaka	ajaka	a j a k a	- a j a k - - - - a	3990	2344	BASKET	cestocesta9	
16510	Guarani	BASKET	ajaka	ajaka	a j a k a	- a j a k - - - - a	3990	2344	BASKET	cestocesta9	
16843	Old_Guarani	BASKET	jaka	jaka	j a k a	- - j a k - - - - a	3990	2344	BASKET	cestocesta9	
17179	Ache	BASKET	nakõ	nakõ	n a k õ	n a - - k - - - - õ	3994	1082	BASKET	cestocesta1	
17410	Xeta	BASKET	pinako	pinako	p i n a k o	p i n a k - - - - o	162	1082	BASKET	cestocesta1	
17640	Kaiowa	BASKET	adʒaka / mɨnakũ / ajaka	adʒaka	a dʒ a k a	- a dʒ a k - - - - a	3990	2344	BASKET	cestocesta9	
17641	Kaiowa	BASKET	adʒaka / mɨnakũ / ajaka	mɨnakũ	m ɨ n a k ũ	m ɨ n a k - - - - ũ	162	1082	BASKET	cestocesta9	
17642	Kaiowa	BASKET	adʒaka / mɨnakũ / ajaka	ajaka	a j a k a	- a j a k - - - - a	3990	2344	BASKET	cestocesta9	
18190	Ñandeva	BASKET	adʒaka / mɨnakũ / ajaka	adʒaka	a dʒ a k a	- a dʒ a k - - - - a	3990	2344	BASKET	cestocesta9	
18191	Ñandeva	BASKET	adʒaka / mɨnakũ / ajaka	mɨnakũ	m ɨ n a k ũ	m ɨ n a k - - - - ũ	162	1082	BASKET	cestocesta9	
18192	Ñandeva	BASKET	adʒaka / mɨnakũ / ajaka	ajaka	a j a k a	- a j a k - - - - a	3990	2344	BASKET	cestocesta9	
18375	Omagua	BASKET	saparu	saparu	s a p a r u	- s a p a r u - - - -	3995	2349	BASKET	cestocesta	
18659	Kokama	BASKET	warata	warata	w a r a t a	w a r a t a	3985	2339	BASKET	cestocesta	
18913	Karitiana	BASKET	sepa / õmi	sepa	s e p a	s e p a	705	54	BASKET		
19113	Karitiana	BASKET	sepa / õmi	õmi	õ m i	õ m i	710	55	BASKET		
19286	Arikem	BASKET	sirabama	sirabama	s i r a b a m a	s i r a b a m a	88	235	BASKET		
20547	Asurini_Xingu	BASKET	manaku	manaku	m a n a k u	m a n a k u	162	1082	BASKET		
20548	Asurini_Xingu	BASKET	mburiru	mburiru	m/b u r i r u	m/b u r i r u	163	1084	BASKET		Cariban loan
21443	Uruku	BASKET	maʔpeʔip / mapega	maʔpeʔip 	m a ʔ p e ʔ i p	m a ʔ p e ʔ i p	3239	1282	BASKET		shallow basket
21444	Uruku	BASKET	maʔpeʔip / mapega	mapega	m a p e g a	m a p e g a	3239	1282	BASKET		shallow basket
21466	Guajajara	BASKET	manaku	manaku	m a n a k u	m a n a k u	162	1082	BASKET		Carrying basket
