ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	NOTE
7989	Tembe	CONSUME_DRINK_OR_EAT	iʔu / ʔu	ʔu	ʔ u	- - - - - ʔ u -	4899	2172	INGEST	comer1	
8314	Guajajara	CONSUME_DRINK_OR_EAT	iʔu / ʔu	iʔu	i + ʔ u	- - i + - ʔ u - -	699	18593 2172	LIQUID INGEST	beber1	
8637	Apiaka	CONSUME_DRINK_OR_EAT	ʔo	ʔo	ʔ o	- ʔ o - -	4899	2172	INGEST	beber1	
8912	Parintintin	CONSUME_DRINK_OR_EAT	ɨʔu / ʔu	ɨʔu	ɨ + ʔ u	- - ɨ + - ʔ u - -	699	18593 2172	LIQUID INGEST	beber1	
9247	Amondawa	CONSUME_DRINK_OR_EAT	ɨʔu / ʔu	ɨʔu	ɨ + ʔ u	- - ɨ + - ʔ u - -	699	18593 2172	LIQUID INGEST	beber1	
9251	Amondawa	CONSUME_DRINK_OR_EAT	ɨʔu / ʔu	ʔu	ʔ u	- - - - - ʔ u -	4899	2172	INGEST	comer1	
9561	Tenharim	CONSUME_DRINK_OR_EAT	ɨʔu / ʔu	ɨʔu	ɨ + ʔ u	- - ɨ + - ʔ u - -	699	18593 2172	LIQUID INGEST	beber1	
9565	Tenharim	CONSUME_DRINK_OR_EAT	ɨʔu / ʔu	ʔu	ʔ u	- - - - - ʔ u -	4899	2172	INGEST	comer1	
10008	Urueuwauwau	CONSUME_DRINK_OR_EAT	ɨʔu / ʔu	ɨʔu	ɨ + ʔ u	- - ɨ + - ʔ u - -	699	18593 2172	LIQUID INGEST	beber1	
10012	Urueuwauwau	CONSUME_DRINK_OR_EAT	ɨʔu / ʔu	ʔu	ʔ u	- - - - - ʔ u -	4899	2172	INGEST	comer1	
10356	Kayabi	CONSUME_DRINK_OR_EAT	ʔu / jemiʔwat	ʔu	ʔ u	- ʔ u - -	4899	2172	INGEST	beber1	
10360	Kayabi	CONSUME_DRINK_OR_EAT	ʔu / jemiʔwat	jemiʔwat	j e m i ʔ w a t	j e m i ʔ w a t	742	5206	INGEST	comer2	
10607	Araweté	CONSUME_DRINK_OR_EAT	ʔu / karu	ʔu	ʔ u	- ʔ u - -	4899	2172	INGEST	beber1	
10611	Araweté	CONSUME_DRINK_OR_EAT	ʔu / karu	karu	k a r + u	k a r + u	4902	5199 2172	THING -INGEST	comer1	
10958	Guajá	CONSUME_DRINK_OR_EAT	wɨʔu / ʔu	wɨʔu	w ɨ + ʔ u	- w ɨ + - ʔ u - -	699	18593 2172	LIQUID INGEST	beber1	
11345	Teko	CONSUME_DRINK_OR_EAT	wa / ʔu	wa	w a	- w a -	702	5201	INGEST	comer3	
11346	Teko	CONSUME_DRINK_OR_EAT	wa / ʔu	ʔu	ʔ u	- - - - - ʔ u -	4899	2172	INGEST	comer1	
11736	Wayampi	CONSUME_DRINK_OR_EAT	ʔu	ʔu	ʔ u	- - - - - ʔ u -	4899	2172	INGEST	comer1	
12079	Zo'e	CONSUME_DRINK_OR_EAT	ɨʔu / ʔu	ɨʔu	ɨ + ʔ u	- - ɨ + - ʔ u - -	699	18593 2172	LIQUID INGEST	beber	
12345	Ka'apor	CONSUME_DRINK_OR_EAT	ʔu / uʔu	ʔu	ʔ u	- - - - - ʔ u -	4899	2172	INGEST	comer1	
12631	Anambe	CONSUME_DRINK_OR_EAT	ʔu / karu	ʔu	ʔ u	- ʔ u - -	4899	2172	INGEST	beber1	
12635	Anambe	CONSUME_DRINK_OR_EAT	ʔu / karu	karu	k a r + u	k a r + u	4902	5199 2172	THING -INGEST	comer1	
12920	Kamajura	CONSUME_DRINK_OR_EAT	ɨʔu / karu	ɨʔu	ɨ + ʔ u	- - ɨ + - ʔ u - -	699	18593 2172	LIQUID INGEST	beber1	
12925	Kamajura	CONSUME_DRINK_OR_EAT	ɨʔu / karu	karu	k a r + u	k a r + u	4902	5199 2172	THING -INGEST	comer1	
13196	Asuriní Xingu	CONSUME_DRINK_OR_EAT	karo / ʔu	karo	k a r + o	k a r + o	4902	5199 2172	THING -INGEST	comer1	
13448	Avá Canoeiro	CONSUME_DRINK_OR_EAT	ɨu / u	ɨu	ɨ + u	- - ɨ + - - u - -	699	18593 2172	LIQUID INGEST	beber1	
13721	Tupinambá	CONSUME_DRINK_OR_EAT	kaɾu / ʔu	kaɾu	k a ɾ + u	k a ɾ + u	4902	5199 2172	THING INGEST	comer1	
13722	Tupinambá	CONSUME_DRINK_OR_EAT	kaɾu / ʔu	ʔu	ʔ u	- - - - - ʔ u -	4899	2172	INGEST	comer1	
14101	Nheengatu	CONSUME_DRINK_OR_EAT	u / mbaú	u	u	- - u - -	4899	2172	INGEST	beber1	
14106	Nheengatu	CONSUME_DRINK_OR_EAT	u / mbaú	mbaú	m/b a + ú	- m/b a + ú	737	633 2172	THING INGEST	comer4	
14687	Yuki	CONSUME_DRINK_OR_EAT	u / kiaru	u	u	- - u - -	4899	2172	INGEST	beber1	
14692	Yuki	CONSUME_DRINK_OR_EAT	u / kiaru	kiaru	k ia r + u	k ia r + u	4902	5199 2172	THING -INGEST	comer2	
14947	Guarayo	CONSUME_DRINK_OR_EAT	ʔu / karu	ʔu	ʔ u	- ʔ u - -	4899	2172	INGEST	beber1	
15272	Siriono	CONSUME_DRINK_OR_EAT	karu / u	karu	k a r + u	k a r + u	4902	5199 2172	THING -INGEST	comer2	
15273	Siriono	CONSUME_DRINK_OR_EAT	karu / u	u	u	u	4899	2172	INGEST	comer1	
15566	Warazu	CONSUME_DRINK_OR_EAT	ʔu / kiaru	ʔu	ʔ u	- ʔ u - -	4899	2172	INGEST	beber1	
15570	Warazu	CONSUME_DRINK_OR_EAT	ʔu / kiaru	kiaru	k ia r + u	k ia r + u	4902	5199 2172	THING -INGEST	comer2	
15821	Chiriguano	CONSUME_DRINK_OR_EAT	u / karu	u	u	- - u - -	4899	2172	INGEST	beber1	
15826	Chiriguano	CONSUME_DRINK_OR_EAT	u / karu	karu	k a r + u	k a r + u	4902	5199 2172	THING -INGEST	comer2	
16227	Mbya	CONSUME_DRINK_OR_EAT	karu / ʔu	karu	k a r + u	k a r + u	4902	5199 2172	THING -INGEST	comer2	
16228	Mbya	CONSUME_DRINK_OR_EAT	karu / ʔu	ʔu	ʔ u	- - - - - ʔ u -	4899	2172	INGEST	comer1	
16575	Guaraní	CONSUME_DRINK_OR_EAT	ʔɨʔu / karu / ʔu	ʔɨʔu	ʔ ɨ + ʔ u	- ʔ ɨ + - ʔ u - -	699	18593 2172	LIQUID INGEST	beber1	
16580	Guaraní	CONSUME_DRINK_OR_EAT	ʔɨʔu / karu / ʔu	karu	k a r + u	k a r + u	4902	5199 2172	THING -INGEST	comer2	
16581	Guaraní	CONSUME_DRINK_OR_EAT	ʔɨʔu / karu / ʔu	ʔu	ʔ u	- - - - - ʔ u -	4899	2172	INGEST	comer1	
16916	Old Guaraní	CONSUME_DRINK_OR_EAT	ʔu / karu	ʔu	ʔ u	- ʔ u - -	4899	2172	INGEST	beber1	
16922	Old Guaraní	CONSUME_DRINK_OR_EAT	ʔu / karu	karu	k a r + u	k a r + u	4902	5199 2172	THING -INGEST	comer	
17215	Ache	CONSUME_DRINK_OR_EAT	tɨku / uʔu	tɨku	t ɨ + k u	- t ɨ + - k u - -	4897	18593 2172	LIQUID INGEST	beber1	
17220	Ache	CONSUME_DRINK_OR_EAT	tɨku / uʔu	uʔu	u ʔ u	- u - - - ʔ u -	4899	2172	INGEST	comer1	
17467	Xeta	CONSUME_DRINK_OR_EAT	karu / tejona	karu	k a r + u	k a r + u	4902	5199 2172	THING -INGEST	comer1	
17468	Xeta	CONSUME_DRINK_OR_EAT	karu / tejona	tejona	t e j o n a	t e j o n a	4896	3411	INGEST	comer	
17681	Kaiowa	CONSUME_DRINK_OR_EAT	ʔu / karu	ʔu	ʔ u	- ʔ u - -	4899	2172	INGEST	beber1	
17684	Kaiowa	CONSUME_DRINK_OR_EAT	ʔu / karu	karu	k a r + u	k a r + u	4902	5199 2172	THING -INGEST	comer1	
17925	Tapiete	CONSUME_DRINK_OR_EAT	ʔu / karu	ʔu	ʔ u	- ʔ u - -	4899	2172	INGEST	beber1	
17932	Tapiete	CONSUME_DRINK_OR_EAT	ʔu / karu	karu	k a r + u	k a r + u	4902	5199 2172	THING -INGEST	comer	
18433	Omagua	CONSUME_DRINK_OR_EAT	kurata / ɪu	kurata	k u r a t a	k u r - a t a	4892	12	INGEST	beber2	
18439	Omagua	CONSUME_DRINK_OR_EAT	kurata / ɪu	ɪu	ɪu	ɪu	4901	2172	INGEST	comer2	
18715	Kokama	CONSUME_DRINK_OR_EAT	kurata / eju	kurata	k u r a t a	k u r - a t a	4892	12	INGEST	beber2	
18721	Kokama	CONSUME_DRINK_OR_EAT	kurata / eju	eju	e j u	- e j u - -	4901	2172	INGEST	comer2	
20590	Guajá	CONSUME_DRINK_OR_EAT	wɨʔu / ʔu	ʔu	ʔ u	- - - - - ʔ u -	4899	2172	INGEST		
20730	Parintintin	CONSUME_DRINK_OR_EAT	ɨʔu / ʔu	ʔu	ʔ u	- - - - - ʔ u -	4899	2172	INGEST		
20832	Zo'e	CONSUME_DRINK_OR_EAT	ɨʔu / ʔu	ʔu	ʔ u	ʔ u	4899	2172	INGEST		
21623	Ka'apor	CONSUME_DRINK_OR_EAT	ʔu / uʔu	uʔu	u ʔ u	u ʔ u	4899	2172	INGEST		
21782	Guarayo	CONSUME_DRINK_OR_EAT	ʔu / karu	karu	k a r + u	k a r + u	4902	5199 2172	THING -INGEST		
22581	Avá Canoeiro	CONSUME_DRINK_OR_EAT	ɨu / u	u	u	u	4899	2172	INGEST		
24301	Asuriní Xingu	CONSUME_DRINK_OR_EAT	karo / ʔu	ʔu	ʔ u	ʔ u	4899	2172	INGEST		
24302	Guajajara	CONSUME_DRINK_OR_EAT	iʔu / ʔu	ʔu	ʔ u	- ʔ u - -	4899	2172	INGEST	comer1	
6133	Mawe	DRY_UP	ŋaŋ	ŋaŋ	ŋ a ŋ	- - - - ŋ a ŋ	716	5014	DRY	seco1	
6803	Parakana	DRY_UP	motoβɨm	motoβɨm	m o + t o β ɨ m	- m o + - - t o β ɨ m	4628	522 4953	CAUSATIVE DRY	secar3	
7380	Surui-Aikewara	DRY_UP	hɨw	hɨw	h ɨ w	h ɨ w -	709	4955	DRY	secar	
7696	Tapirapé	DRY_UP	ma kɨŋ	ma kɨŋ	m a + k ɨ ŋ	- m a + - - - k ɨ ŋ -	4654	522 4950	CAUSATIVE DRY	secar	
7985	Tembe	DRY_UP	tʃiniŋ	tʃiniŋ	tʃ i n i ŋ	- - - tʃ i n i ŋ	707	4953	DRY	secar1	
8315	Guajajara	DRY_UP	tʃinig	tʃinig	tʃ i n i g	- - tʃ i n i g	707	4953	DRY	secar1	
8638	Apiaka	DRY_UP	tɨwɨn	tɨwɨn	t ɨ w ɨ n	- - t ɨ w ɨ n	707	4953	DRY	secar	
8913	Parintintin	DRY_UP	tiniŋ	tiniŋ	t i n i ŋ	- - t i n i ŋ	707	4953	DRY	secar1	
9248	Amondawa	DRY_UP	gʷaɨtɨrɨg	gʷaɨtɨrɨg	gʷ aɨ t ɨ r ɨ g	- gʷ aɨ t ɨ r ɨ g	707	4953	DRY	secar1	
9562	Tenharim	DRY_UP	tiniŋ	tiniŋ	t i n i ŋ	- - - t i n i ŋ	707	4953	DRY	secar1	
10009	Urueuwauwau	DRY_UP	tiniŋ	tiniŋ	t i n i ŋ	- - - t i n i ŋ	707	4953	DRY	secar1	
10357	Kayabi	DRY_UP	mosiniŋ	mosiniŋ	m o + s i n i ŋ	- m o + - - s i n i ŋ	707	522 4953	CAUSATIVE DRY	secar1	
10959	Guajá	DRY_UP	tʃinĩ	tʃinĩ	tʃ i n ĩ	- - tʃ i n ĩ -	707	4953	DRY	secar1	
11341	Teko	DRY_UP	sikaŋ	sikaŋ	s i k a ŋ	- - s i - - k a ŋ	706	4950	DRY	secar	
11730	Wayampi	DRY_UP	mosikã	mosikã	m o + s i k ã	m o + s i k ã	4653	522 4950	CAUSATIVE DRY	secar6	
12080	Zo'e	DRY_UP	monitʃiaŋ / sitʃã	monitʃiaŋ	m o + n i tʃ ia ŋ	m o + n i tʃ ia ŋ	707	522 4953	CAUSATIVE DRY	secar	Metathesis
12081	Zo'e	DRY_UP	monitʃiaŋ / sitʃã	sitʃã	s i tʃ ã	- - s i - - tʃ ã -	706	4950	DRY	secar	
12341	Ka'apor	DRY_UP	(mu)ʃinkã	muʃinkã	m u + ʃ i n k ã	- m u + ʃ i n k ã - -	706	522 4950	CAUSATIVE DRY	secar6	Borrowing (from LGA?)
12921	Kamajura	DRY_UP	mopiru	mopiru	m o + p i r u	- m o + p i r u -	708	522 4952	CAUSATIVE DRY	secar5	
13449	Avá Canoeiro	DRY_UP	tiniŋ	tiniŋ	t i n i ŋ	- - t i n i ŋ	707	4953	DRY	secar1	
13717	Tupinambá	DRY_UP	motiniŋ	motiniŋ	m o + t i n i ŋ	m o + t i n i ŋ	707	522 4953	CAUSATIVE DRY	secar1	
14102	Nheengatu	DRY_UP	tini	tini	t i n i	- - t i n i -	707	4953	DRY	secar1	
14688	Yuki	DRY_UP	betuba	betuba	b e t u b a	b e t - u b a	4646	3087	DRY	secar8	
14948	Guarayo	DRY_UP	piru	piru	p i r u	p i r u -	708	4952	DRY	secar5	
15268	Siriono	DRY_UP	mbɨɨru	mbɨɨru	m/b ɨː r u	m/b ɨː r u -	708	4952	DRY	secar5	
15567	Warazu	DRY_UP	mopɨru	mopɨru	m o + p ɨ r u	m o + p ɨ r u -	708	522 4952	CAUSATIVE DRY	secar5	
15822	Chiriguano	DRY_UP	mutĩni	mutĩni	m u + t ĩ n i	m u + t ĩ n i -	707	522 4953	CAUSATIVE DRY	secar1	
16223	Mbya	DRY_UP	mombiru	mombiru	m o + m/b i r u	- m o + m/b i r u -	708	522 4952	CAUSATIVE DRY	secar5	
16576	Guaraní	DRY_UP	mbohɨpa	mbohɨpa	m/b o + h ɨ p a	- m/b o + h ɨ p a	4653	522 4955	CAUSATIVE DRY	secar9	
16917	Old Guaraní	DRY_UP	mombiru	mombiru	m o + m/b i r u	- m o + m/b i r u -	708	522 4952	CAUSATIVE DRY	secar	
17216	Ache	DRY_UP	dʒɨpi	dʒɨpi	dʒ ɨ p i	- - dʒ ɨ p i -	707	4953	DRY	secar	
17682	Kaiowa	DRY_UP	hɨpa	hɨpa	h ɨ p a	- - - h ɨ p a	709	4955	DRY	secar	
17926	Tapiete	DRY_UP	tini / seka	tini	t i n i	t i n i -	707	4953	DRY	secar1	
17927	Tapiete	DRY_UP	tini / seka	seka	s e k a	s e - k a - -	706	4950	DRY	secar1	
18434	Omagua	DRY_UP	ikianata	ikianata	i k ia n a t a	- i k ia n a t a -	4650	3091	DRY	secar	
18716	Kokama	DRY_UP	kɨpatsa	kɨpatsa	k ɨ p a ts a	- k ɨ p a ts a	4650	3091	DRY	secar	
6132	Mawe	DRY	ŋaŋ	ŋaŋ	ŋ a ŋ	- - - - - ŋ a ŋ	4636	3077	DRY	secar2	
6804	Parakana	DRY	apin	apin	a p i n	a p i - - n -	4655	3094	DRY	seco2	
7118	Asuriní Tocantins	DRY	owɨn	owɨn	o w ɨ n	- o w ɨ n	4638	3079	DRY	seco2	
7381	Surui-Aikewara	DRY	ɨpaw	ɨpaw	ɨ p a w	ɨ p - - a w -	4655	3094	DRY	seco	
7697	Tapirapé	DRY	piro	piro	p i r o	p i r o -	715	5012	DRY	seco	
7986	Tembe	DRY	kaŋ	kaŋ	k a ŋ	- - k a ŋ - -	716	5014	DRY	seco1	
8316	Guajajara	DRY	kəg	kəg	k ə g	- - k ə g - -	716	5014	DRY	seco1	
8639	Apiaka	DRY	imbu	imbu	i m/b u	- i m/b u -	715	5012	DRY	seco	
8914	Parintintin	DRY	iβiahi	iβiahi	i β i a h i	i β i - a h i	4655	3094	DRY	seco2	
9249	Amondawa	DRY	tɨpa	tɨpa	t ɨ p a	t ɨ p a -	717	5013	DRY	seco	
9563	Tenharim	DRY	tɨpa	tɨpa	t ɨ p a	t ɨ p a -	717	5013	DRY	seco	
10010	Urueuwauwau	DRY	iβirahĩ	iβirahĩ	i β i r a h ĩ	i β i r a h ĩ -	4655	3094	DRY	seco2	
10358	Kayabi	DRY	kaŋ	kaŋ	k a ŋ	- - k a ŋ - -	716	5014	DRY	seco1	
10608	Araweté	DRY	kaʔẽ	kaʔẽ	k a ʔ ẽ	- - k a ʔ ẽ -	716	5014	DRY	seco1	
10960	Guajá	DRY	kɨ̃ / kaʔẽ	kɨ̃	k ɨ̃	- - k ɨ̃ - - -	716	5014	DRY	seco1	
11342	Teko	DRY	karag	karag	k a r a g	- - k a r a g	4640	3081	DRY	seco1	
11731	Wayampi	DRY	sikã	sikã	s i k ã	s i k ã - - -	716	5014	DRY	seco1	
12342	Ka'apor	DRY	kã	kã	k ã	- - k ã - - -	716	5014	DRY	seco1	
12632	Anambe	DRY	tɨkɨ̃	tɨkɨ̃	t ɨ k ɨ̃	t ɨ k ɨ̃ -	717	5013	DRY	seco1	
12922	Kamajura	DRY	pikaŋ	pikaŋ	p i k a ŋ	p i k a ŋ - -	716	5014	DRY	seco1	
13450	Avá Canoeiro	DRY	tɨpɨw	tɨpɨw	t ɨ p ɨ w	t ɨ p ɨ w	717	5013	DRY	seco2	
13718	Tupinambá	DRY	kaŋ / kaʔẽ	kaŋ	k a ŋ	- - k a ŋ - -	716	5014	DRY	seco1	
14103	Nheengatu	DRY	tikaŋa	tikaŋa	t i k a ŋ a	t i k a ŋ a -	716	5014	DRY	seco1	
14689	Yuki	DRY	iru	iru	i r u	- i r u -	715	5012	DRY	seco3	
14949	Guarayo	DRY	piru	piru	p i r u	p i r u -	715	5012	DRY	seco3	
15269	Siriono	DRY	ɨru	ɨru	ɨ r u	- ɨ r u -	715	5012	DRY	seco3	
15568	Warazu	DRY	pɨru	pɨru	p ɨ r u	p ɨ r u -	715	5012	DRY	seco3	
15823	Chiriguano	DRY	tĩni	tĩni	t ĩ n i	t ĩ n i -	717	5013	DRY	seco1	
16224	Mbya	DRY	piru	piru	p i r u	p i r u -	715	5012	DRY	seco3	
16577	Guaraní	DRY	ikã	ikã	i k ã	- i k ã - - -	716	5014	DRY	seco1	
16918	Old Guaraní	DRY	kaŋ	kaŋ	k a ŋ	- - k a ŋ - -	716	5014	DRY	seco1	
17217	Ache	DRY	tʃakã	tʃakã	tʃ a k ã	tʃ a k ã - - -	716	5014	DRY	seco1	
17928	Tapiete	DRY	tini	tini	t i n i	t i n i -	717	5013	DRY	seco	
18435	Omagua	DRY	ikiana	ikiana	i k ia n a	- i k ia n a -	716	5014	DRY	seco1	
18717	Kokama	DRY	ikana	ikana	i k a n a	- i k a n a -	716	5014	DRY	seco1	
22328	Zo'e	DRY	sĩkãŋ	sĩkãŋ	s ĩ k ã ŋ	s ĩ k ã ŋ - -	716	5014	DRY		
22868	Tupinambá	DRY	kaŋ / kaʔẽ	kaʔẽ	k a ʔ ẽ	k a ʔ ẽ	4317	2717	DRY		
22869	Guajá	DRY	kɨ̃ / kaʔẽ	kaʔẽ	k a ʔ ẽ	k a ʔ ẽ	4317	2717	DRY		
6134	Mawe	EARTH_OR_LAND	ɨi	ɨi	ɨi	ɨi	728	5132	EARTH	terrapais1	
6805	Parakana	EARTH_OR_LAND	ɨβɨ	ɨβɨ	ɨ β ɨ	- - ɨ β ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
7119	Asuriní Tocantins	EARTH_OR_LAND	ʔɨwɨ	ʔɨwɨ	ʔ ɨ w ɨ	- ʔ ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
7382	Surui-Aikewara	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
7698	Tapirapé	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
7987	Tembe	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
8317	Guajajara	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
8640	Apiaka	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
8915	Parintintin	EARTH_OR_LAND	ɨβɨ	ɨβɨ	ɨ β ɨ	- - ɨ β ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
9250	Amondawa	EARTH_OR_LAND	ɨβɨ / ɨwɨja	ɨβɨ	ɨ β ɨ	- - ɨ β ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
9564	Tenharim	EARTH_OR_LAND	ɨβɨ	ɨβɨ	ɨ β ɨ	- - ɨ β ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
10011	Urueuwauwau	EARTH_OR_LAND	ɨβɨ	ɨβɨ	ɨ β ɨ	- - ɨ β ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
10359	Kayabi	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
10609	Araweté	EARTH_OR_LAND	iwi	iwi	i w i	- - i w i - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
10961	Guajá	EARTH_OR_LAND	wɨ	wɨ	w ɨ	- - - w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
11343	Teko	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
11732	Wayampi	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
12343	Ka'apor	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
12633	Anambe	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
12923	Kamajura	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
13195	Asuriní Xingu	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
13451	Avá Canoeiro	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
13719	Tupinambá	EARTH_OR_LAND	ɨbɨ	ɨbɨ	ɨ b ɨ	- - ɨ b ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
14104	Nheengatu	EARTH_OR_LAND	ɨbɨ	ɨbɨ	ɨ b ɨ	- - ɨ b ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
14690	Yuki	EARTH_OR_LAND	iβi / tuiu	iβi	i β i	- - i β i - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
14950	Guarayo	EARTH_OR_LAND	ɨβɨ	ɨβɨ	ɨ β ɨ	- - ɨ β ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
15270	Siriono	EARTH_OR_LAND	iβi	iβi	i β i	- - i β i - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
15569	Warazu	EARTH_OR_LAND	iwi	iwi	i w i	- - i w i - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
15824	Chiriguano	EARTH_OR_LAND	ɨβɨ	ɨβɨ	ɨ β ɨ	- - ɨ β ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní#
16225	Mbya	EARTH_OR_LAND	ɨβɨ	ɨβɨ	ɨ β ɨ	- - ɨ β ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
16578	Guaraní	EARTH_OR_LAND	ɨbɨ	ɨbɨ	ɨ b ɨ	- - ɨ b ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
16919	Old Guaraní	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
17218	Ache	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
17465	Xeta	EARTH_OR_LAND	ewua / enɨ	ewua	e w ua	- - e w ua - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
17683	Kaiowa	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
17929	Tapiete	EARTH_OR_LAND	ɨwɨ	ɨwɨ	ɨ w ɨ	- - ɨ w ɨ - -	728	5132	EARTH	terrapais1	Of Cariban origin in Proto-Mawe-Awetí-Tupí-Guaraní
18436	Omagua	EARTH_OR_LAND	tujuka	tujuka	t u j u k a	t u j u k a	731	5133	EARTH	terrapais2	
18718	Kokama	EARTH_OR_LAND	tujuka	tujuka	t u j u k a	t u j u k a	731	5133	EARTH	terrapais2	
24074	Xeta	EARTH_OR_LAND	ewua / enɨ	enɨ	e n ɨ	e n ɨ	728	5132	EARTH		
24557	Amondawa	EARTH_OR_LAND	ɨβɨ / ɨwɨja	ɨwɨja	ɨ w ɨ j a	ɨ w ɨ j a	728	5132	EARTH		
27114	Yuki	EARTH_OR_LAND	iβi / tuiu	tuiu	t u iu	t u iu	6143	4821	EARTH		
6135	Mawe	EAR	ahape	ahape	a h a p e	- a h - a p - e - - - - - - -	720	507	EAR	orelha	
