cc_alias	cc_id	language	lexeme	lexeme_id	status	comments 1	comments 2	comments 3	concept
hand-I	1712	Old_Irish	lám	28203					hand
hand-I	1712	Scots_Gaelic	ɫ̪ãːv	23936					hand
hand-I	1712	Welsh_N	LLAW	18503					hand
he-A	235	Afrikaans	HY	267					he
he-A	235	Danish	han	4780					he
he-A	235	Dutch_List	hɛi	4980					he
he-A	235	English	hi:	5179					he
he-A	235	Faroese	HANN	5378					he
he-A	235	Flemish	HY	5574					he
he-A	235	Frisian	hɛi	25479					he
he-A	235	Icelandic_ST	hanː	8321					he
he-A	235	Luxembourgish	hien	24078					he
he-A	235	Norwegian	HAN	13215					he
he-A	235	Old_English	hē	21400					he
he-A	235	Old_Norse	hann	21656					he
he-A	235	Swedish	han	16174					he
he-E	889	Catalan	eʎ	26992					he
he-E	889	Catalan	LO	3995					he
he-E	889	French	il	5773					he
he-E	889	Friulian	lui	26232					he
he-E	889	Italian	'eʎʎi, 'lui	8910					he
he-E	889	Ladin	EL	9491					he
he-E	889	Portuguese_ST	ˈelɨ	12816					he
he-E	889	Provencal	EU	13016					he
he-E	889	Romansh	el	26439					he
he-E	889	Rumanian_List	jel	13413					he
he-E	889	Spanish	el	15975					he
he-E	889	Walloon	I (BEFORE CONSONANT), IL (BEFORE VOWEL)	17912					he
he-J	2678	Breton_ST	ẽ:	3015					he
he-J	2678	Cornish	e:	19688					he
he-J	2678	Frisian	ər	6365					he
he-J	2678	German	e:ɐ̯	6558					he
he-J	2678	Gothic	is	19990					he
he-J	2678	Irish_B	E	8714					he
he-J	2678	Latin	is	20418					he
he-J	2678	Old_High_German	er	27958					he
he-J	2678	Schwyzerdutsch	är	29074					he
he-J	2678	Scots_Gaelic	e	23839					he
he-J	2678	Welsh_N	ɛv	18504					he
he-K	2679	Irish_B	ʃeː	25481			SS	zu sard. isse, issu?	he
he-K	2679	Irish_B	SEISEAN	25480			SS		he
he-K	2679	Sardinian_C	ISSU	14004					he
he-K	2679	Sardinian_N	ISSE	14403					he
head-B	236	Afrikaans	HOOF	268					head
head-B	236	Catalan	kap	3996					head
head-B	236	Danish	ho:əð	4781					head
head-B	236	Dutch_List	hoft	4981					head
head-B	236	English	hɛd	5180					head
head-B	236	Faroese	høːvʊr	26952					head
head-B	236	Faroese	hœdː	5379					head
head-B	236	Flemish	HOOFD	5575					head
head-B	236	Frisian	kɔp	27668					head
head-B	236	Frisian	HAED	6366					head
head-B	236	Friulian	cjâf	26233					head
head-B	236	Gothic	haubiþ	19991					head
head-B	236	Icelandic_ST	HOFUO	8322					head
head-B	236	Latin	caput	20419					head
head-B	236	Luxembourgish	Kapp	24150					head
head-B	236	Norwegian	HODE	13216					head
head-B	236	Old_English	hēafod	21401					head
head-B	236	Old_High_German	houbit	27959					head
head-B	236	Old_Norse	ho̜fuð	21657					head
head-B	236	Portuguese_ST	kɐˈβesɐ	12817					head
head-B	236	Provencal	kap	26602					head
head-B	236	Romansh	tgau	26440					head
head-B	236	Rumanian_List	kap	13414					head
head-B	236	Spanish	ka'βeθa	15976					head
head-B	236	Swedish	'hʉ:vɵd	16175					head
head-D	3171	French	tɛt	5774					head
head-D	3171	Friulian	teste	31650	LOAN	Italian?			head
head-D	3171	Italian	'tɛsta	8911					head
head-D	3171	Ladin	TESTA	9492					head
head-D	3171	Provencal	TESTO	13017					head
head-D	3171	Romansh	testa	26601					head
head-D	3171	Walloon	TIESSE	17913					head
head-E	1015	Breton_ST	pɛ̃n	3016					head
head-E	1015	Cornish	pedn	19689					head
head-E	1015	Irish_B	caːn̪ˠ, can̪ˠ	8715					head
head-E	1015	Old_Irish	cenn	28205					head
head-E	1015	Scots_Gaelic	ceann	23926					head
head-E	1015	Welsh_N	PEN	18505					head
head-I	2069	Sardinian_C	KONKA	14005			SS	ist das = conca ‹Mulde, Napf› < concha ‹Muschel›	head
head-I	2069	Sardinian_N	KONKA	14404			SS	ist das = conca ‹Mulde, Napf› < concha ‹Muschel›	head
head-O	3857	German	kɔp͜f	6559	LOAN	Latin	SS	← lat. cuppa	head
head-O	3857	Schwyzerdutsch	chopf	29075	LOAN	Latin	SS	← lat. cuppa	head
hear-B	237	Afrikaans	HOOR	269					hear
hear-B	237	Danish	'ho:ʌ	4782					hear
hear-B	237	Dutch_List	'horə(n)	4982					hear
hear-B	237	English	hɪə	5181					hear
hear-B	237	Faroese	HOYRA	5380					hear
hear-B	237	Flemish	HOOREN	5576					hear
hear-B	237	Frisian	'jɛrə	6367					hear
hear-B	237	German	'hørən	6560					hear
hear-B	237	Icelandic_ST	HEYRA	8323					hear
hear-B	237	Luxembourgish	héieren	24181					hear
hear-B	237	Norwegian	HORE	13217					hear
hear-B	237	Old_English	hīerþ	21402					hear
hear-B	237	Old_High_German	hōrit	27960					hear
hear-B	237	Old_Norse	heyra	21658					hear
hear-B	237	Schwyzerdutsch	ghöre	29076					hear
hear-B	237	Swedish	'hœ:ra	16176					hear
hear-E	598	Breton_ST	'klɛ:vɛt, 'klɛ:vut	3017					hear
hear-E	598	Cornish	klywes	19690					hear
hear-E	598	Irish_B	kl̪ˠɔʃ	26922					hear
hear-E	598	Irish_B	AINIGHIM	8716	WRONG				hear
hear-E	598	Irish_B	kl̪ˠɪnʲ	26923					hear
hear-E	598	Old_Irish	ro·cluinethar	28206					hear
hear-E	598	Scots_Gaelic	cluinn	23956					hear
hear-E	598	Welsh_N	CLYWED	18506					hear
hear-G	890	Friulian	uldî	31651					hear
hear-G	890	Italian	u'dire	8912					hear
hear-G	890	Ladin	UDIR	9493					hear
hear-G	890	Latin	audīre	20420					hear
hear-G	890	Portuguese_ST	oˈviɾ	12818					hear
hear-G	890	Provencal	AUSI	24764					hear
hear-G	890	Romansh	udir	26441					hear
hear-G	890	Rumanian_List	a auzi	13415					hear
hear-G	890	Spanish	o'iɾ	15977					hear
hear-G	890	Walloon	ORE, OYI	17914					hear
hear-I	2295	Catalan	sən'ti	3997					hear
hear-I	2295	Friulian	sintî	26234	LOAN	?	SS	LOAN: wie das? woher?	hear
hear-I	2295	Italian	sen'tire	24763					hear
hear-I	2295	Romansh	sentir	31604					hear
hear-J	2296	French	ɑ̃tɑ̃dʀ	5775					hear
hear-J	2296	Provencal	ENTENDRE	13018					hear
hear-J	2296	Sardinian_C	INTENDI	14006					hear
hear-J	2296	Sardinian_N	INTENNERE	14405					hear
heart-D	1016	Breton_ST	'ka:lɔ̃n	3018					heart
heart-D	1016	Cornish	kələn	19691					heart
heart-D	1016	Welsh_N	CALON	18507					heart
heart-G	2045	Rumanian_List	ˈinimə	13416					heart
heart-J	55	Afrikaans	HART	270					heart
heart-J	55	Catalan	kɔɾ	3998					heart
heart-J	55	Danish	'jɛɐ̯d̥ʰə	4783					heart
heart-J	55	Dutch_List	hɑrt	4983					heart
heart-J	55	English	hɑ:t	5182					heart
heart-J	55	Faroese	ˈjar̥ta	5381					heart
heart-J	55	Flemish	HART	5577					heart
heart-J	55	French	kœʀ	5776					heart
heart-J	55	Frisian	həːt	6368					heart
heart-J	55	Friulian	cûr	26235					heart
heart-J	55	German	hɛrt͜s	6561					heart
heart-J	55	Gothic	haírtō	19993					heart
heart-J	55	Icelandic_ST	ˈçar̥ta	8324					heart
heart-J	55	Irish_B	CROIDHE	8717					heart
heart-J	55	Italian	'kwɔre	8913					heart
heart-J	55	Ladin	COUR	9494					heart
heart-J	55	Latin	cor	20421					heart
heart-J	55	Luxembourgish	Häerz	24168					heart
heart-J	55	Norwegian	hjerte	13218					heart
heart-J	55	Old_English	heorte	21403					heart
heart-J	55	Old_High_German	herza	27961					heart
heart-J	55	Old_Irish	cride	28207					heart
heart-J	55	Old_Norse	hjarta	21659					heart
heart-J	55	Portuguese_ST	kuɾɐˈsɐ̃w	12819					heart
heart-J	55	Provencal	kɔr	13019					heart
heart-J	55	Romansh	cor	26442					heart
heart-J	55	Sardinian_C	KORI	14007					heart
heart-J	55	Sardinian_N	KORO	14406					heart
heart-J	55	Schwyzerdutsch	häärz	29077					heart
heart-J	55	Scots_Gaelic	cridhe	23944					heart
heart-J	55	Spanish	koɾa'θon	15978					heart
heart-J	55	Swedish	'jæʈa	16177					heart
heart-J	55	Walloon	COUR	17915					heart
heavy-B	238	Afrikaans	SWAAR	271					heavy
heavy-B	238	Dutch_List	zwar	4984					heavy
heavy-B	238	Flemish	ZWAAR	5578					heavy
heavy-B	238	Frisian	svi.ər	27215					heavy
heavy-B	238	German	ʃve:ɐ̯	6562					heavy
heavy-B	238	Luxembourgish	schwéier	24107					heavy
heavy-B	238	Old_English	swǣr	21404					heavy
heavy-B	238	Old_High_German	swāri	27962					heavy
heavy-B	238	Schwyzerdutsch	schwäär	29078					heavy
heavy-B	238	Swedish	stur	27253					heavy
heavy-B	238	Swedish	svo:r	16178					heavy
heavy-F	782	Catalan	pə'zan	25486					heavy
heavy-F	782	Friulian	pesant	26236					heavy
heavy-F	782	Italian	pe'sante	8914					heavy
heavy-F	782	Ladin	PESANT	9495					heavy
heavy-F	782	Portuguese_ST	pɨˈzaðu	12820					heavy
heavy-F	782	Romansh	pesant	26603					heavy
heavy-F	782	Sardinian_N	PESANTE	14407					heavy
heavy-F	782	Spanish	pe'saðo	25487					heavy
heavy-G	1017	Breton_ST	'pɔ̃nɛr, 'pũnɛr	3019	LOAN	Latin			heavy
heavy-G	1017	Frisian	POUNICH	25485	WRONG				heavy
heavy-H	1143	Danish	d̥ʰɔŋ	4784					heavy
heavy-H	1143	Faroese	tungur	32243					heavy
heavy-H	1143	Icelandic_ST	ˈθuŋkʏr	8325					heavy
heavy-H	1143	Norwegian	TUNG	13219					heavy
heavy-H	1143	Old_Norse	Þungr	21660					heavy
heavy-I	1348	English	'hɛvɪ	5183					heavy
heavy-I	1348	Old_English	hefig	21405			SS	also zu dt. heben etc.	heavy
heavy-I	1348	Old_High_German	hefīg	27963					heavy
heavy-I	1348	Old_Norse	ho̜fugru	21661					heavy
heavy-J	1713	Irish_B	IOMTHROM	8718					heavy
heavy-J	1713	Old_Irish	tromm	28208					heavy
heavy-J	1713	Scots_Gaelic	trom	23874					heavy
heavy-J	1713	Welsh_N	TRWM	18508					heavy
heavy-M	2686	Gothic	kaúrus	19994					heavy
heavy-M	2686	Italian	'grɛve	25490					heavy
heavy-M	2686	Latin	ˈɡrawis	20422					heavy
heavy-M	2686	Provencal	GREU	25488					heavy
heavy-M	2686	Provencal	EVO	25489					heavy
heavy-M	2686	Romansh	grev	26443					heavy
heavy-M	2686	Rumanian_List	greu	13417					heavy
heavy-M	2686	Sardinian_C	GRAI	14008					heavy
heavy-M	2686	Spanish	GRAVE	15979					heavy
heavy-O	2688	French	luʀ	5777			SS	← ← lat. luridus: gelblich, leochenblass → töricht, schwerfällig (span. lerdo) → schwer	heavy
heavy-O	2688	Provencal	LOURD	13020					heavy
heavy-O	2688	Walloon	LOUR(D)	17916					heavy
here-B	239	Afrikaans	HIER	272			SS	here-x: ich kann keine Ratio erkennen! Elemente: *k`(e)i- (dt. hier) vs. *ghei- + °k`e (lat. hīc, alat. hei-ce); dann etwa für ital qui, qua behauptet Treccani < eccu(m) hīc (so auch RAE für span. aquí) , eccu(m) hac  ==> ich würde dieses Material in der jetzigen Form nicht verwenden!!!	here
here-B	239	Catalan	ə'ki	4000					here
here-B	239	Danish	hεɐ̯, heɐ̯	4785					here
here-B	239	Dutch_List	hir	4985					here
here-B	239	English	hɪə	5184					here
here-B	239	Faroese	HER	5382					here
here-B	239	Flemish	HIER	5579					here
here-B	239	French	isi	5778					here
here-B	239	Frisian	jɪr	6370					here
here-B	239	German	hi:ɐ̯	6563					here
here-B	239	Gothic	hēr	19995					here
here-B	239	Icelandic_ST	hjɛr	8326					here
here-B	239	Italian	kwi, kwa	8915					here
here-B	239	Ladin	TSCHO, ACCO / ACQUI, QUI	9496					here
here-B	239	Luxembourgish	hei	24084					here
here-B	239	Norwegian	HER	13220					here
here-B	239	Old_English	hēr	21406					here
here-B	239	Old_High_German	hier	27964					here
here-B	239	Old_Norse	hér	21662					here
here-B	239	Portuguese_ST	ɐˈki	12821					here
here-B	239	Provencal	EICI, CAI	13021					here
here-B	239	Rumanian_List	INCOACE	25496					here
here-B	239	Rumanian_List	aˈitʃʲ	13418					here
here-B	239	Schwyzerdutsch	hie	29079					here
here-B	239	Spanish	a'ki	15980					here
here-B	239	Swedish	hɛːr	16179					here
here-F	2699	Catalan	ə'ki	4000					here
here-F	2699	French	isi	5778					here
here-F	2699	Italian	kwi, kwa	8915					here
here-F	2699	Ladin	TSCHO, ACCO / ACQUI, QUI	9496					here
here-F	2699	Latin	hik	20423					here
here-F	2699	Portuguese_ST	ɐˈki	12821					here
here-F	2699	Provencal	EICI, CAI	13021					here
here-F	2699	Rumanian_List	aˈitʃʲ	13418					here
here-F	2699	Rumanian_List	INCOACE	25496					here
here-F	2699	Spanish	a'ki	15980					here
here-G	1018	Breton_ST	ˈa.mɑ	3020					here
here-G	1018	Cornish	omma	19693					here
here-G	1018	Welsh_N	YMA	18509					here
here-J	1666	Catalan	ə'ki	4000					here
here-J	1666	French	isi	5778					here
here-J	1666	Italian	kwi, kwa	8915					here
here-J	1666	Ladin	TSCHO, ACCO / ACQUI, QUI	9496					here
here-J	1666	Portuguese_ST	ɐˈki	12821					here
here-J	1666	Provencal	EICI, CAI	13021					here
here-J	1666	Rumanian_List	aˈitʃʲ	13418					here
here-J	1666	Rumanian_List	INCOACE	25496					here
here-J	1666	Spanish	a'ki	15980					here
here-K	2700	Sardinian_C	INNOI	14009					here
here-K	2700	Sardinian_N	INOKKE	14408					here
here-N	2689	Irish_B	ənˈʃo	8719					here
here-N	2689	Scots_Gaelic	an seo	23846					here
hit-Aa	2712	Cornish	fyscy	19696					hit
hit-Aa	2712	Cornish	gweskel	19695					hit
hit-B	240	Dutch_List	rakə(n)	4986					hit
hit-B	240	Flemish	RAKEN	25509					hit
hit-G	892	Catalan	kupə'ʒa	4001					hit
hit-G	892	Friulian	colpî	26238					hit
hit-G	892	Italian	kol'pire	25518					hit
hit-G	892	Ladin	COLPIR	9497	LOAN	?			hit
hit-G	892	Sardinian_N	KURPIRE	14409					hit
hit-G	892	Spanish	ɡolpe'aɾ	15981					hit
hit-H	1019	Breton_ST	'skɛĩ	3021					hit
hit-H	1019	Cornish	skwatya	19701					hit
hit-K	2702	Dutch_List	'stotə(n)	25511					hit
hit-K	2702	Gothic	stautiþ	19997					hit
hit-M	1715	Irish_B	DO BHUALADH	25522					hit
hit-M	1715	Irish_B	bˠuəlʲ	26926					hit
hit-M	1715	Old_Irish	búalid	28211					hit
hit-M	1715	Scots_Gaelic	ˈbuɪl	23967					hit
hit-O	2152	Welsh_N	TARO	18510					hit
hit-P	2518	English	hɪt	5185	LOAN	Norse			hit
hit-V	2707	Afrikaans	SLAAN	273			SS		hit
hit-V	2707	Faroese	SLAA	5383					hit
hit-V	2707	Flemish	SLAEN	5580					hit
hit-V	2707	Frisian	SLAEN	6371					hit
hit-V	2707	German	'ʃla:gŋ̩	6564					hit
hit-V	2707	Gothic	slahiþ	19996					hit
hit-V	2707	Icelandic_ST	stlauː	8327					hit
hit-V	2707	Luxembourgish	schloen	24192					hit
hit-V	2707	Norwegian	SLA	13221					hit
hit-V	2707	Old_English	sliehþ	21407					hit
hit-V	2707	Old_High_German	slehit	27965					hit
hit-V	2707	Old_Norse	slá	21663					hit
hit-V	2707	Swedish	slo:	16180					hit
hit-W	2708	Danish	ˈd̥ʰʁafə	25507					hit
hit-W	2708	Flemish	TREFFEN	25508					hit
hit-W	2708	German	'trɛfn̩	25512					hit
hit-W	2708	Old_Norse	drepr	21666					hit
hit-X	2709	Latin	ferit	20424					hit
hit-X	2709	Old_Norse	berr	21665					hit
hit-X	2709	Walloon	FERI	25514					hit
hit-Y	2710	Catalan	'batɾə	25513					hit
hit-Y	2710	Italian	'battere	8916					hit
hit-Y	2710	Romansh	batter	26445					hit
hit-Z	2711	Provencal	PICA	13022					hit
hit-Z	2711	Sardinian_C	PIGAI	14010					hit
hold-A	241	Afrikaans	HOU	274					hold
hold-A	241	Danish	ˈhʌlə	4787					hold
hold-A	241	Dutch_List	'hɑudə(n)	4987					hold
hold-A	241	English	həʊld	5186					hold
hold-A	241	Faroese	HALDA	5384					hold
hold-A	241	Flemish	VASTHOUDEN	25526					hold
hold-A	241	Frisian	hɔːdə, hɔːrə	6372					hold
hold-A	241	German	'haltn̩	6565					hold
hold-A	241	Icelandic_ST	HALDA	8328					hold
hold-A	241	Luxembourgish	halen	24208					hold
hold-A	241	Norwegian	HOLDE	13222					hold
hold-A	241	Old_English	hielt	21409					hold
hold-A	241	Old_Norse	halda	21667					hold
hold-A	241	Swedish	'hɔla	16181					hold
hold-F	893	Catalan	tə'ni	4002					hold
hold-F	893	French	təniʀ	5780					hold
hold-F	893	Friulian	tignî	26239					hold
hold-F	893	Italian	te'nere	8917					hold
hold-F	893	Ladin	TGNAIR, TEGNER	9498					hold
hold-F	893	Latin	tenēre	20425					hold
hold-F	893	Portuguese_ST	ter	12823					hold
hold-F	893	Provencal	TENI	13023					hold
hold-F	893	Romansh	tegnair	26446					hold
hold-F	893	Rumanian_List	a ˈtsine	13420					hold
hold-F	893	Sardinian_C	TENNI	14011					hold
hold-F	893	Spanish	te'neɾ	15982					hold
hold-F	893	Walloon	TINI, TINRE	17919					hold
hold-G	1020	Breton_ST	'dɛrxɛl	3022					hold
hold-G	1020	Welsh_N	DAL	18511					hold
hold-L	2713	Flemish	GRYPEN	5581					hold
hold-M	2717	Portuguese_ST	sɨɡuˈɾaɾ	26793					hold
hold-O	2719	Gothic	habaiþ	19999					hold
hold-O	2719	Old_High_German	habēt	27966					hold
hold-O	2719	Schwyzerdutsch	häbe	29081					hold
hold-P	2720	Cornish	gaval	19704					hold
hold-P	2720	Irish_B	CONGABHAIM	8721					hold
hold-P	2720	Old_Irish	con·gaib	28212					hold
horn-A	2457	Cornish	korn	19705	LOAN	?			horn
horn-A	2457	Danish	hoɐ̯n	25053					horn
horn-A	2457	Dutch_List	horn	25052					horn
horn-A	2457	English	horn	28983					horn
horn-A	2457	French	kɔʀn	25060					horn
horn-A	2457	Friulian	cuar	26240					horn
horn-A	2457	German	hɔrn	25055					horn
horn-A	2457	Gothic	haúrn	20000					horn
horn-A	2457	Icelandic_ST	hɔrtn	26972					horn
horn-A	2457	Irish_B	koːɾˠn̪ˠ	26919	LOAN	?			horn
horn-A	2457	Italian	'kɔrno	25061					horn
horn-A	2457	Latin	ˈkor.nu:	20426					horn
horn-A	2457	Luxembourgish	Har	24145					horn
horn-A	2457	Old_English	horn	21410					horn
horn-A	2457	Old_High_German	horn	27967					horn
horn-A	2457	Old_Norse	horn	21668					horn
horn-A	2457	Romansh	tgiern	26447					horn
horn-A	2457	Rumanian_List	korn	25058					horn
horn-A	2457	Schwyzerdutsch	horn	29082					horn
horn-A	2457	Spanish	'kweɾno	25059					horn
horn-A	2457	Swedish	hu:ɳ	25054					horn
horn-A	2457	Welsh_N	corn	25057	LOAN	?			horn
horn-C	2459	Irish_B	ɤ.əɾk	26918					horn
horn-C	2459	Old_Irish	adarc	28213					horn
horn-C	2459	Scots_Gaelic	ɤ.əɾk	23921					horn
horn-D	2461	Spanish	hasta	25033			SS	asta? ‹Schaft, Lanze, Horn› < lat. hasta 	horn
how-B	242	Afrikaans	HOE	275					how
how-B	242	Breton_ST	pẽ'nɔ:s	3023					how
how-B	242	Catalan	kɔm	4003					how
how-B	242	Danish	vɒˈle:ðəs	4788					how
how-B	242	Dutch_List	hu	4988					how
how-B	242	English	haʊ	5187					how
how-B	242	Faroese	HVUSSUR	5385					how
how-B	242	Flemish	HOE	5582					how
how-B	242	French	kɔmɑ̃	5781			SS	comme? comment = comme X -mente	how
how-B	242	Frisian	HO'T	6373					how
how-B	242	Friulian	cemût	26241					how
how-B	242	German	vi:	6566					how
how-B	242	Gothic	ƕaiwa	20001					how
how-B	242	Icelandic_ST	HVERNIG, HVERSU	8329					how
how-B	242	Irish_B	COINNUS	8722					how
how-B	242	Italian	'kome	8918			SS	< quomodo; how-B: nur Anlaut gleich → Subgruppen?	how
how-B	242	Ladin	QUANT	9499					how
how-B	242	Latin	quī	20429					how
how-B	242	Latin	kwam	27659					how
how-B	242	Latin	quando	20428					how
how-B	242	Latin	quōmodo	20427					how
how-B	242	Luxembourgish	wéi	24090					how
how-B	242	Norwegian	HVORLEDES	13223					how
how-B	242	Old_English	hū	21411					how
how-B	242	Old_High_German	wuo	27968					how
how-B	242	Old_High_German	wio	27969					how
how-B	242	Old_Irish	cía cruth	28214					how
how-B	242	Old_Norse	hvé	21669					how
how-B	242	Portuguese_ST	'komu	12824					how
how-B	242	Provencal	COUME	13024					how
how-B	242	Romansh	co	26448					how
how-B	242	Rumanian_List	kum	13421					how
how-B	242	Sardinian_C	KOMMENTI	14012					how
how-B	242	Sardinian_N	KOMENTE	14411					how
how-B	242	Schwyzerdutsch	wie	29083					how
how-B	242	Scots_Gaelic	cionnas	23855					how
how-B	242	Scots_Gaelic	ciamar	23854					how
how-B	242	Spanish	'komo	15983					how
how-B	242	Swedish	'hʉ:rɵ	16182					how
how-B	242	Walloon	KIMINT	17920					how
how-G	2153	Welsh_N	SUT	18512					how
hunt-B	243	Afrikaans	JAG, JA (AG), JAE	276					hunt
hunt-B	243	Danish	'jɛ:jə	4789					hunt
hunt-B	243	Dutch_List	'jaɣə(n)	4989					hunt
hunt-B	243	Flemish	JAGEN	5583					hunt
hunt-B	243	Frisian	JEIJE	6374					hunt
hunt-B	243	German	'ja:gn̩	6567					hunt
hunt-B	243	Luxembourgish	joen	24191					hunt
hunt-B	243	Norwegian	GA PA JAKT	13224					hunt
hunt-B	243	Old_High_German	jagōt	27970					hunt
hunt-B	243	Schwyzerdutsch	jage	29084					hunt
hunt-B	243	Swedish	ˈjɑːɡa	16183					hunt
hunt-E	894	Breton_ST	ʃa'seal	3024	LOAN	Latin			hunt
hunt-E	894	Catalan	kə'sa	4004					hunt
hunt-E	894	Cornish	chassya	19708	LOAN	Latin			hunt
hunt-E	894	French	ʃase	5782					hunt
hunt-E	894	Friulian	cjaçâ	26242					hunt
hunt-E	894	Italian	kat'tʃare	8919					hunt
hunt-E	894	Ladin	CHATSCHER	9500					hunt
hunt-E	894	Portuguese_ST	kɐˈsaɾ	12825					hunt
hunt-E	894	Provencal	kaˈsa	13025					hunt
hunt-E	894	Romansh	chatchar	26449					hunt
hunt-E	894	Sardinian_C	KASSAI	14013					hunt
hunt-E	894	Sardinian_N	KATHTHARE	14412					hunt
hunt-E	894	Spanish	ka'θaɾ	15984					hunt
hunt-E	894	Walloon	TCHESSI	17921					hunt
hunt-H	1349	English	hʊnt	5188					hunt
hunt-H	1349	Gothic	frahinþan	20003					hunt
hunt-H	1349	Old_English	huntaþ	21412					hunt
hunt-I	1369	Faroese	VEIDA (VEIDA)	5386			SS	wurzelverwandt mit hunt-N	hunt
hunt-I	1369	Icelandic_ST	VEIOA	8330					hunt
hunt-I	1369	Old_High_German	weid(en)ōt	27971					hunt
hunt-I	1369	Old_Norse	veiða	21670					hunt
hunt-K	1716	Cornish	helghya	19707					hunt
hunt-K	1716	Scots_Gaelic	ʃaɫ̪aɡ	23966					hunt
hunt-K	1716	Welsh_N	HELA	18513					hunt
hunt-N	2722	Latin	venatur	20430			SS	letztlich wohl zu hunt-I (+ -dh-)	hunt
hunt-N	2722	Rumanian_List	a vâna	13422					hunt
hunt-O	2723	Irish_B	DUL AG FLADHACH	8723					hunt
husband-B	244	Afrikaans	MAN	277					husband
husband-B	244	Danish	man	4790					husband
husband-B	244	Faroese	ˈmɛavʊr	5387					husband
husband-B	244	Flemish	MAN	25538					husband
husband-B	244	Frisian	mɔn	27217					husband
husband-B	244	German	'e:əman	6568					husband
husband-B	244	Icelandic_ST	ˈeiːjɪn.maːðʏr	8331					husband
husband-B	244	Luxembourgish	Mann	24117					husband
husband-B	244	Norwegian	ektemann	31705					husband
husband-B	244	Old_High_German	gomman	27972					husband
husband-B	244	Old_Norse	maðr	21672					husband
husband-B	244	Schwyzerdutsch	maa	29085					husband
husband-B	244	Swedish	man	26982					husband
husband-E	713	Catalan	məˈɾit	4005					husband
